customer_id,first_purchase_date,last_purchase_date,recency_days,frequency,monetary_value,unique_products,active_months,avg_order_value,customer_lifetime_days,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_label,churn_status
17792,2010-08-18 13:08:00,2010-08-29 14:30:00,467,2,370.05,45,1,185.025,11,1,3,2,132,At Risk,1,Inactive / Churn Risk
17793,2011-11-14 14:24:00,2011-11-14 14:24:00,25,1,323.04,49,1,323.04,0,4,2,2,422,New / Promising,0,Active
17794,2010-01-20 12:17:00,2010-01-22 10:18:00,687,2,147.3,7,1,73.65,1,1,3,1,131,At Risk,1,Inactive / Churn Risk
17795,2011-03-20 12:02:00,2011-06-13 12:36:00,180,2,350.39,43,2,175.195,85,3,3,2,332,Need Attention,1,Inactive / Churn Risk
17796,2010-10-14 13:37:00,2011-10-30 15:38:00,40,7,1361.99,149,5,194.57,381,4,4,4,444,Champions,0,Active
17797,2009-12-15 14:30:00,2011-11-17 13:21:00,22,8,1985.87,222,7,248.23375,701,4,5,4,454,Champions,0,Active
17798,2010-05-07 11:42:00,2010-05-07 11:42:00,582,1,183.09,43,1,183.09,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17799,2009-12-13 16:03:00,2011-11-17 15:16:00,22,20,6341.89,478,15,317.09450000000004,703,4,5,5,455,Champions,0,Active
17800,2011-01-09 13:50:00,2011-11-02 12:57:00,37,9,1199.01,51,8,133.22333333333333,296,4,5,3,453,Loyal Customers,0,Active
17801,2010-01-17 11:31:00,2010-09-14 14:32:00,451,3,798.3299999999999,66,3,266.10999999999996,240,1,3,3,133,At Risk,1,Inactive / Churn Risk
17802,2009-12-13 13:39:00,2011-09-18 14:56:00,82,10,5053.12,283,8,505.312,644,3,5,5,355,Loyal Customers,0,Active
17803,2010-11-12 13:53:00,2010-11-12 13:53:00,392,1,184.66,27,1,184.66,0,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
17804,2009-12-01 12:22:00,2010-11-28 14:01:00,376,3,385.23,82,3,128.41,362,2,3,2,232,At Risk,1,Inactive / Churn Risk
17805,2010-04-08 14:36:00,2011-09-27 11:49:00,74,2,927.03,10,2,463.515,536,3,3,3,333,Need Attention,0,Active
17806,2011-11-28 14:12:00,2011-11-28 14:12:00,11,1,546.04,43,1,546.04,0,5,2,2,522,New / Promising,0,Active
17807,2010-01-04 14:00:00,2010-11-09 16:21:00,395,3,437.87,88,3,145.95666666666668,309,2,3,2,232,At Risk,1,Inactive / Churn Risk
17808,2010-05-07 16:26:00,2010-06-09 10:44:00,549,4,262.64,29,2,65.66,32,1,4,1,141,At Risk,1,Inactive / Churn Risk
17809,2009-12-02 14:52:00,2011-11-23 12:59:00,16,20,11337.39,59,14,566.8695,720,5,5,5,555,Champions,0,Active
17810,2010-01-25 10:26:00,2010-02-09 10:47:00,669,2,374.81,51,2,187.405,15,1,3,2,132,At Risk,1,Inactive / Churn Risk
17811,2010-09-20 11:24:00,2011-12-05 13:46:00,4,47,9609.8,538,14,204.46382978723403,441,5,5,5,555,Champions,0,Active
17812,2010-06-27 13:34:00,2011-11-27 11:47:00,13,7,1165.8899999999999,162,5,166.55571428571426,517,5,4,3,543,Loyal Customers,0,Active
17813,2011-09-29 15:57:00,2011-11-25 16:13:00,14,5,1770.8799999999999,297,3,354.176,57,5,4,4,544,Champions,0,Active
17814,2010-10-13 14:03:00,2010-11-29 14:21:00,375,2,1617.32,112,2,808.66,47,2,3,4,234,At Risk,1,Inactive / Churn Risk
17815,2010-11-11 14:39:00,2010-11-11 14:39:00,393,1,591.96,13,1,591.96,0,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
17816,2009-12-15 15:27:00,2011-11-03 11:34:00,37,6,112.32,41,6,18.72,687,4,4,1,441,Loyal Customers,0,Active
17817,2010-10-13 15:07:00,2011-12-05 14:39:00,4,6,807.85,115,4,134.64166666666668,417,5,4,3,543,Loyal Customers,0,Active
17818,2009-12-02 11:34:00,2009-12-02 11:34:00,738,1,130.18,42,1,130.18,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17819,2009-12-13 15:24:00,2011-09-29 10:52:00,72,12,6612.5199999999995,66,10,551.0433333333333,654,3,5,5,355,Loyal Customers,0,Active
17820,2010-11-30 17:43:00,2010-11-30 17:43:00,374,1,183.56,39,1,183.56,0,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
17821,2010-10-29 13:20:00,2010-10-29 13:20:00,406,1,334.62,6,1,334.62,0,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
17822,2010-05-28 12:15:00,2010-10-15 13:47:00,420,5,2188.5,152,2,437.7,140,1,4,4,144,Cannot Lose Them,1,Inactive / Churn Risk
17823,2010-10-14 16:14:00,2010-10-14 16:24:00,421,2,494.25,88,1,247.125,0,1,3,2,132,At Risk,1,Inactive / Churn Risk
17824,2011-10-19 14:14:00,2011-10-19 14:14:00,51,1,298.4,13,1,298.4,0,4,2,2,422,New / Promising,0,Active
17825,2009-12-14 12:09:00,2010-04-20 12:01:00,599,4,731.96,24,2,182.99,126,1,4,3,143,At Risk,1,Inactive / Churn Risk
17826,2010-11-30 13:23:00,2010-11-30 13:23:00,374,1,134.59,33,1,134.59,0,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
17827,2010-03-28 12:20:00,2011-12-04 15:00:00,5,6,2388.05,240,4,398.0083333333334,616,5,4,4,544,Champions,0,Active
17828,2011-06-08 08:31:00,2011-11-17 08:41:00,23,4,1820.09,54,3,455.0225,162,4,4,4,444,Champions,0,Active
17829,2010-02-22 15:39:00,2011-02-14 12:46:00,299,5,4756.74,121,4,951.348,356,2,4,5,245,Cannot Lose Them,1,Inactive / Churn Risk
17830,2011-02-24 10:15:00,2011-12-08 12:28:00,2,3,398.7,18,3,132.9,287,5,3,2,532,Potential Loyalists,0,Active
17831,2011-11-06 15:09:00,2011-11-06 15:09:00,33,1,35.400000000000006,2,1,35.400000000000006,0,4,2,1,421,New / Promising,0,Active
17832,2011-10-21 11:43:00,2011-10-21 11:43:00,50,1,155.37,61,1,155.37,0,4,2,1,421,New / Promising,0,Active
17833,2009-12-16 13:40:00,2009-12-16 13:40:00,723,1,342.36,28,1,342.36,0,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
17834,2010-09-20 15:32:00,2010-10-21 12:09:00,415,2,730.47,54,2,365.235,30,1,3,3,133,At Risk,1,Inactive / Churn Risk
17835,2011-11-16 16:30:00,2011-12-07 11:48:00,3,3,350.64,45,2,116.88,20,5,3,2,532,Potential Loyalists,0,Active
17836,2011-10-23 16:13:00,2011-10-23 16:13:00,47,1,110.21000000000001,23,1,110.21000000000001,0,4,2,1,421,New / Promising,0,Active
17837,2011-06-29 16:44:00,2011-10-28 16:13:00,42,8,1593.38,110,4,199.1725,120,4,5,4,454,Champions,0,Active
17838,2010-03-19 09:53:00,2011-11-13 11:20:00,27,13,6722.900000000001,141,9,517.1461538461539,604,4,5,5,455,Champions,0,Active
17839,2011-10-28 17:27:00,2011-10-28 17:27:00,42,1,338.8,50,1,338.8,0,4,2,2,422,New / Promising,0,Active
17840,2010-09-22 12:24:00,2010-09-22 12:24:00,444,1,185.72,44,1,185.72,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17841,2009-12-02 15:41:00,2011-12-08 12:07:00,2,211,70884.07,2116,25,335.94345971563985,735,5,5,5,555,Champions,0,Active
17842,2010-04-16 14:23:00,2010-04-16 14:23:00,602,1,430.69,18,1,430.69,0,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
17843,2010-10-24 10:56:00,2011-02-09 15:33:00,303,2,326.23,58,2,163.115,108,2,3,2,232,At Risk,1,Inactive / Churn Risk
17844,2011-08-25 11:27:00,2011-08-25 11:27:00,107,1,51.559999999999995,5,1,51.559999999999995,0,3,2,1,321,Potential Loyalists,1,Inactive / Churn Risk
17845,2010-05-12 13:04:00,2010-06-02 15:20:00,555,4,598.19,42,2,149.5475,21,1,4,2,142,At Risk,1,Inactive / Churn Risk
17846,2011-09-15 15:20:00,2011-09-15 15:20:00,85,1,2033.1,1,1,2033.1,0,3,2,4,324,Potential Loyalists,0,Active
17847,2010-03-04 12:57:00,2010-07-12 10:00:00,516,2,129.69,9,2,64.845,129,1,3,1,131,At Risk,1,Inactive / Churn Risk
17848,2009-12-06 13:19:00,2011-09-19 16:49:00,81,30,3650.9,105,19,121.69666666666667,652,3,5,5,355,Loyal Customers,0,Active
17849,2010-03-14 15:17:00,2011-05-05 13:46:00,218,8,1063.76,24,7,132.97,416,2,5,3,253,At Risk,1,Inactive / Churn Risk
17850,2009-12-05 12:28:00,2010-12-02 15:27:00,372,155,56600.08,100,8,365.1618064516129,362,2,5,5,255,Cannot Lose Them,1,Inactive / Churn Risk
17851,2009-12-03 17:46:00,2010-10-13 15:13:00,422,6,1563.34,185,4,260.5566666666667,313,1,4,4,144,Cannot Lose Them,1,Inactive / Churn Risk
17852,2009-12-08 12:51:00,2011-11-28 12:36:00,12,5,663.21,82,3,132.642,719,5,4,3,543,Loyal Customers,0,Active
17853,2009-12-03 15:09:00,2010-10-28 15:29:00,407,3,1608.19,84,3,536.0633333333334,329,2,3,4,234,At Risk,1,Inactive / Churn Risk
17854,2009-12-08 11:13:00,2011-06-07 16:21:00,185,6,1071.45,113,5,178.57500000000002,546,3,4,3,343,Loyal Customers,1,Inactive / Churn Risk
17855,2010-12-02 09:44:00,2010-12-02 09:44:00,373,1,417.94,17,1,417.94,0,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
17856,2011-03-03 11:40:00,2011-12-08 09:40:00,2,4,1418.03,12,3,354.5075,279,5,4,4,544,Champions,0,Active
17857,2010-03-08 12:09:00,2011-12-05 13:13:00,4,24,28682.24,21,12,1195.0933333333335,637,5,5,5,555,Champions,0,Active
17858,2009-12-06 15:41:00,2011-12-04 11:56:00,6,30,12797.65,173,18,426.5883333333333,727,5,5,5,555,Champions,0,Active
17859,2011-02-08 10:32:00,2011-02-08 10:32:00,305,1,148.21,23,1,148.21,0,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
17860,2009-12-11 16:48:00,2010-12-06 12:41:00,369,4,1015.54,127,3,253.885,359,2,4,3,243,At Risk,1,Inactive / Churn Risk
17861,2009-12-10 11:27:00,2011-12-06 16:21:00,3,18,5127.69,329,12,284.87166666666667,726,5,5,5,555,Champions,0,Active
17862,2010-05-25 17:22:00,2011-01-20 12:23:00,324,4,1279.09,90,3,319.7725,239,2,4,4,244,Cannot Lose Them,1,Inactive / Churn Risk
17863,2010-02-25 12:01:00,2011-10-11 13:45:00,59,12,5745.2,154,12,478.76666666666665,593,3,5,5,355,Loyal Customers,0,Active
17864,2010-10-08 11:49:00,2011-11-27 11:15:00,13,5,924.32,93,5,184.864,414,5,4,3,543,Loyal Customers,0,Active
17865,2009-12-01 10:49:00,2011-11-09 12:08:00,31,46,26374.39,391,22,573.356304347826,708,4,5,5,455,Champions,0,Active
17866,2009-12-14 16:01:00,2011-07-20 11:07:00,143,3,1134.95,20,3,378.31666666666666,582,3,3,3,333,Need Attention,1,Inactive / Churn Risk
17867,2009-12-02 13:39:00,2011-11-09 14:15:00,30,15,1621.2800000000002,119,11,108.08533333333335,707,4,5,4,454,Champions,0,Active
17868,2010-11-18 18:55:00,2010-11-18 18:55:00,386,1,234.65,18,1,234.65,0,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
17869,2010-06-10 13:47:00,2011-08-24 16:16:00,107,7,1036.16,72,6,148.02285714285716,440,3,4,3,343,Loyal Customers,1,Inactive / Churn Risk
17870,2010-11-23 11:39:00,2011-12-07 15:07:00,2,13,3108.15,215,8,239.08846153846156,379,5,5,5,555,Champions,0,Active
17871,2010-01-15 14:48:00,2011-05-19 11:32:00,205,5,1118.99,64,5,223.798,488,2,4,3,243,At Risk,1,Inactive / Churn Risk
17872,2010-11-23 12:02:00,2010-11-23 12:02:00,382,1,235.87,15,1,235.87,0,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
17873,2009-12-16 15:11:00,2011-09-20 16:41:00,80,18,6515.88,65,14,361.99333333333334,643,3,5,5,355,Loyal Customers,0,Active
17874,2011-03-29 11:25:00,2011-06-07 12:54:00,185,6,683.46,37,3,113.91000000000001,70,3,4,3,343,Loyal Customers,1,Inactive / Churn Risk
17875,2010-01-20 15:30:00,2010-01-20 15:30:00,688,1,167.1,25,1,167.1,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17876,2010-02-02 13:00:00,2010-11-05 10:52:00,400,3,3424.02,3,3,1141.34,275,2,3,5,235,At Risk,1,Inactive / Churn Risk
17877,2011-06-22 13:00:00,2011-06-22 13:00:00,170,1,237.61,12,1,237.61,0,3,2,1,321,Potential Loyalists,1,Inactive / Churn Risk
17878,2010-11-09 13:50:00,2011-10-27 11:24:00,44,3,1412.33,82,2,470.77666666666664,351,4,3,4,434,Potential Loyalists,0,Active
17879,2011-06-19 12:36:00,2011-06-19 12:36:00,174,1,178.51999999999998,6,1,178.51999999999998,0,3,2,1,321,Potential Loyalists,1,Inactive / Churn Risk
17880,2009-12-09 16:13:00,2010-12-10 10:21:00,365,3,824.9200000000001,43,3,274.97333333333336,365,2,3,3,233,At Risk,1,Inactive / Churn Risk
17881,2011-02-08 17:16:00,2011-02-08 17:16:00,304,1,133.35000000000002,8,1,133.35000000000002,0,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
17882,2010-11-25 14:35:00,2010-11-25 14:40:00,379,2,313.46,47,1,156.73,0,2,3,2,232,At Risk,1,Inactive / Churn Risk
17883,2010-02-25 20:07:00,2011-12-06 17:49:00,3,7,995.85,155,6,142.2642857142857,648,5,4,3,543,Loyal Customers,0,Active
17884,2009-12-04 16:23:00,2011-12-06 11:33:00,4,20,3072.89,305,11,153.6445,731,5,5,5,555,Champions,0,Active
17885,2011-11-27 14:40:00,2011-11-27 14:40:00,12,1,190.19,50,1,190.19,0,5,2,1,521,New / Promising,0,Active
17886,2010-04-29 11:10:00,2011-11-08 10:09:00,32,6,1608.38,138,6,268.06333333333333,557,4,4,4,444,Champions,0,Active
17887,2011-08-02 17:29:00,2011-08-02 17:29:00,129,1,111.35,10,1,111.35,0,3,2,1,321,Potential Loyalists,1,Inactive / Churn Risk
17888,2009-12-21 16:34:00,2011-11-18 13:45:00,21,25,1820.44,145,17,72.8176,696,4,5,4,454,Champions,0,Active
17889,2010-03-31 10:54:00,2011-05-11 16:26:00,212,7,774.87,97,4,110.69571428571429,406,2,4,3,243,At Risk,1,Inactive / Churn Risk
17890,2010-12-13 15:12:00,2011-01-21 11:19:00,323,2,602.09,88,2,301.045,38,2,3,2,232,At Risk,1,Inactive / Churn Risk
17891,2011-06-30 20:08:00,2011-06-30 20:08:00,162,1,203.85999999999999,34,1,203.85999999999999,0,3,2,1,321,Potential Loyalists,1,Inactive / Churn Risk
17892,2011-07-07 12:56:00,2011-10-14 16:49:00,56,3,244.1,27,2,81.36666666666666,99,4,3,1,431,Potential Loyalists,0,Active
17893,2011-04-28 13:50:00,2011-04-28 13:50:00,225,1,112.25,15,1,112.25,0,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
17894,2010-08-27 14:13:00,2011-09-29 09:23:00,72,18,2453.38,215,7,136.29888888888888,397,3,5,4,354,Loyal Customers,0,Active
17895,2011-10-26 17:00:00,2011-10-26 17:00:00,44,1,98.0,15,1,98.0,0,4,2,1,421,New / Promising,0,Active
17896,2011-11-16 13:59:00,2011-11-16 13:59:00,23,1,256.32,2,1,256.32,0,4,2,1,421,New / Promising,0,Active
17897,2010-05-12 16:03:00,2011-06-20 11:23:00,173,9,2585.0,211,6,287.22222222222223,403,3,5,4,354,Loyal Customers,1,Inactive / Churn Risk
17898,2010-05-21 17:22:00,2011-09-15 14:56:00,85,4,299.18,48,4,74.795,481,3,4,2,342,Loyal Customers,0,Active
17899,2011-07-03 14:58:00,2011-07-03 14:58:00,159,1,155.8,29,1,155.8,0,3,2,1,321,Potential Loyalists,1,Inactive / Churn Risk
17900,2011-06-02 14:28:00,2011-06-02 14:38:00,190,2,112.19999999999999,4,1,56.099999999999994,0,2,3,1,231,At Risk,1,Inactive / Churn Risk
17901,2010-07-06 10:54:00,2011-11-10 17:29:00,29,3,260.08,22,2,86.69333333333333,492,4,3,1,431,Potential Loyalists,0,Active
17902,2010-06-11 12:25:00,2010-06-11 12:25:00,547,1,216.39999999999998,24,1,216.39999999999998,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17903,2010-11-10 15:39:00,2010-11-10 15:39:00,394,1,381.09000000000003,44,1,381.09000000000003,0,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
17904,2011-11-18 12:57:00,2011-11-18 12:57:00,21,1,191.67,33,1,191.67,0,4,2,1,421,New / Promising,0,Active
17905,2010-01-28 17:54:00,2011-09-29 17:33:00,71,13,2383.52,129,9,183.3476923076923,608,3,5,4,354,Loyal Customers,0,Active
17906,2011-04-06 17:25:00,2011-04-06 17:25:00,247,1,72.9,12,1,72.9,0,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
17907,2010-03-09 12:33:00,2010-03-09 12:33:00,641,1,291.76,13,1,291.76,0,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
17908,2009-12-14 12:24:00,2010-12-01 11:45:00,374,5,1411.54,178,5,282.308,351,2,4,4,244,Cannot Lose Them,1,Inactive / Churn Risk
17909,2009-12-02 13:10:00,2009-12-02 13:10:00,737,1,132.55,8,1,132.55,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17910,2009-12-13 16:04:00,2009-12-13 16:04:00,726,1,261.7,25,1,261.7,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17911,2011-11-30 14:52:00,2011-11-30 14:52:00,9,1,366.23,39,1,366.23,0,5,2,2,522,New / Promising,0,Active
17912,2010-11-29 13:53:00,2011-02-02 14:25:00,310,6,375.5,48,3,62.583333333333336,65,2,4,2,242,At Risk,1,Inactive / Churn Risk
17913,2009-12-03 13:02:00,2011-10-12 10:45:00,59,14,3479.64,224,12,248.54571428571427,677,3,5,5,355,Loyal Customers,0,Active
17914,2011-12-06 11:58:00,2011-12-06 11:58:00,4,1,336.43,72,1,336.43,0,5,2,2,522,New / Promising,0,Active
17915,2010-06-06 13:22:00,2010-06-06 13:22:00,551,1,242.13,27,1,242.13,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17916,2009-12-06 14:10:00,2010-03-21 12:26:00,629,2,43.87,15,2,21.935,104,1,3,1,131,At Risk,1,Inactive / Churn Risk
17917,2010-12-12 12:08:00,2011-10-25 13:20:00,45,3,341.28,77,3,113.75999999999999,317,4,3,2,432,Potential Loyalists,0,Active
17918,2010-07-22 14:20:00,2010-07-27 11:51:00,501,3,396.39,34,1,132.13,4,1,3,2,132,At Risk,1,Inactive / Churn Risk
17919,2010-09-27 10:40:00,2011-09-12 13:41:00,88,2,1840.32,37,2,920.16,350,3,3,4,334,Need Attention,0,Active
17920,2009-12-06 10:37:00,2011-12-05 14:29:00,4,54,24516.46,715,20,454.0085185185185,729,5,5,5,555,Champions,0,Active
17921,2010-07-15 20:05:00,2011-10-06 18:56:00,64,10,2423.5,230,8,242.35,447,3,5,4,354,Loyal Customers,0,Active
17922,2010-06-14 16:32:00,2010-06-14 16:32:00,543,1,170.4,8,1,170.4,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17923,2010-06-13 13:58:00,2011-03-02 15:15:00,282,3,497.0,2,2,165.66666666666666,262,2,3,2,232,At Risk,1,Inactive / Churn Risk
17924,2010-10-21 12:17:00,2011-11-28 09:11:00,12,8,3536.7000000000003,27,5,442.08750000000003,402,5,5,5,555,Champions,0,Active
17925,2010-12-02 10:10:00,2010-12-02 10:10:00,373,1,488.16,1,1,488.16,0,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
17926,2010-05-09 14:07:00,2011-07-29 14:39:00,133,5,1035.49,27,4,207.098,446,3,4,3,343,Loyal Customers,1,Inactive / Churn Risk
17927,2009-12-18 11:03:00,2009-12-18 11:03:00,722,1,294.0,10,1,294.0,0,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
17928,2010-05-17 15:30:00,2011-10-25 13:52:00,45,3,341.24,27,3,113.74666666666667,525,4,3,2,432,Potential Loyalists,0,Active
17929,2009-12-09 11:40:00,2011-11-28 16:01:00,11,12,3082.1,6,10,256.84166666666664,719,5,5,5,555,Champions,0,Active
17930,2010-03-04 10:41:00,2011-11-04 10:23:00,36,13,4275.22,39,11,328.86307692307696,609,4,5,5,455,Champions,0,Active
17931,2010-02-16 15:47:00,2011-07-28 18:33:00,134,14,3437.29,274,10,245.5207142857143,527,3,5,5,355,Loyal Customers,1,Inactive / Churn Risk
17932,2011-05-12 13:58:00,2011-11-10 19:49:00,29,3,1331.57,84,3,443.8566666666666,182,4,3,4,434,Potential Loyalists,0,Active
17933,2010-03-17 15:11:00,2010-03-17 15:11:00,632,1,114.69,12,1,114.69,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17934,2010-10-29 12:23:00,2011-10-19 11:16:00,52,3,1049.15,36,2,349.7166666666667,354,4,3,3,433,Potential Loyalists,0,Active
17935,2009-12-04 14:33:00,2011-07-24 13:18:00,138,7,686.14,60,5,98.02,596,3,4,3,343,Loyal Customers,1,Inactive / Churn Risk
17936,2011-12-04 13:32:00,2011-12-04 13:32:00,5,1,389.84,68,1,389.84,0,5,2,2,522,New / Promising,0,Active
17937,2010-12-12 14:43:00,2011-12-01 11:45:00,9,7,4301.22,19,6,614.46,353,5,4,5,545,Champions,0,Active
17938,2010-10-15 14:27:00,2010-10-15 14:27:00,420,1,144.29,29,1,144.29,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17939,2011-07-03 12:27:00,2011-07-03 12:27:00,160,1,99.14,12,1,99.14,0,3,2,1,321,Potential Loyalists,1,Inactive / Churn Risk
17940,2009-12-03 12:31:00,2011-10-21 13:27:00,49,16,30393.19,11,12,1899.574375,687,4,5,5,455,Champions,0,Active
17941,2010-01-06 15:37:00,2011-08-01 08:30:00,131,4,1433.28,5,4,358.32,571,3,4,4,344,Loyal Customers,1,Inactive / Churn Risk
17942,2011-12-02 10:45:00,2011-12-02 10:45:00,8,1,77.50000000000001,2,1,77.50000000000001,0,5,2,1,521,New / Promising,0,Active
17944,2010-10-12 16:25:00,2010-10-12 16:25:00,423,1,75.41,24,1,75.41,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17945,2010-01-12 11:33:00,2010-01-12 11:40:00,697,3,360.35,66,1,120.11666666666667,0,1,3,2,132,At Risk,1,Inactive / Churn Risk
17946,2011-03-25 14:34:00,2011-04-20 17:00:00,233,2,149.57999999999998,18,2,74.78999999999999,26,2,3,1,231,At Risk,1,Inactive / Churn Risk
17947,2011-11-02 13:05:00,2011-11-02 13:05:00,37,1,176.68,9,1,176.68,0,4,2,1,421,New / Promising,0,Active
17948,2011-07-15 12:58:00,2011-07-15 12:58:00,147,1,358.56000000000006,1,1,358.56000000000006,0,3,2,2,322,Potential Loyalists,1,Inactive / Churn Risk
17949,2009-12-02 11:07:00,2011-12-08 18:46:00,1,118,118628.08,58,25,1005.3227118644068,736,5,5,5,555,Champions,0,Active
17950,2010-01-04 17:39:00,2011-09-28 15:18:00,72,7,1432.81,133,6,204.68714285714285,631,3,4,4,344,Loyal Customers,0,Active
17951,2010-10-31 15:15:00,2011-10-31 12:30:00,40,4,1636.0800000000002,24,3,409.02000000000004,364,4,4,4,444,Champions,0,Active
17952,2010-06-16 11:54:00,2010-11-26 13:54:00,378,4,819.61,85,2,204.9025,163,2,4,3,243,At Risk,1,Inactive / Churn Risk
17953,2010-06-17 15:08:00,2010-06-17 15:08:00,540,1,160.82,20,1,160.82,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17954,2009-12-09 13:22:00,2011-12-04 14:15:00,5,19,3966.05,479,14,208.73947368421054,725,5,5,5,555,Champions,0,Active
17955,2010-02-12 16:27:00,2011-05-25 12:00:00,199,6,949.9,16,2,158.31666666666666,466,2,4,3,243,At Risk,1,Inactive / Churn Risk
17956,2011-04-04 13:47:00,2011-04-04 13:47:00,249,1,12.75,1,1,12.75,0,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
17957,2011-10-04 14:58:00,2011-10-04 14:58:00,66,1,111.68,31,1,111.68,0,3,2,1,321,Potential Loyalists,0,Active
17958,2009-12-11 15:37:00,2011-08-15 12:19:00,117,2,973.88,35,2,486.94,611,3,3,3,333,Need Attention,1,Inactive / Churn Risk
17959,2010-04-26 14:12:00,2010-04-26 14:12:00,592,1,140.75,2,1,140.75,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17960,2010-03-08 12:22:00,2011-06-21 14:15:00,171,3,135.08,37,3,45.02666666666667,470,3,3,1,331,Need Attention,1,Inactive / Churn Risk
17961,2009-12-01 14:48:00,2011-11-18 16:55:00,21,100,2995.54,486,23,29.9554,717,4,5,5,455,Champions,0,Active
17962,2010-01-13 15:24:00,2011-07-20 14:16:00,142,4,687.42,146,3,171.855,552,3,4,3,343,Loyal Customers,1,Inactive / Churn Risk
17963,2010-01-19 17:25:00,2010-08-25 15:58:00,471,4,651.51,98,4,162.8775,217,1,4,3,143,At Risk,1,Inactive / Churn Risk
17964,2010-12-02 13:32:00,2011-11-08 10:44:00,32,2,733.46,84,2,366.73,340,4,3,3,433,Potential Loyalists,0,Active
17965,2009-12-14 13:19:00,2011-11-02 09:31:00,38,29,7240.9800000000005,588,19,249.6889655172414,687,4,5,5,455,Champions,0,Active
17966,2010-01-18 13:24:00,2011-11-02 10:26:00,38,10,1974.42,82,7,197.442,652,4,5,4,454,Champions,0,Active
17967,2010-10-19 13:19:00,2010-12-03 11:19:00,372,2,357.28999999999996,59,2,178.64499999999998,44,2,3,2,232,At Risk,1,Inactive / Churn Risk
17968,2010-07-15 15:01:00,2010-12-01 12:23:00,374,4,888.04,106,3,222.01,138,2,4,3,243,At Risk,1,Inactive / Churn Risk
17969,2009-12-06 13:53:00,2011-06-26 13:00:00,166,20,2369.94,113,10,118.497,566,3,5,4,354,Loyal Customers,1,Inactive / Churn Risk
17970,2011-05-12 20:03:00,2011-05-12 20:03:00,211,1,582.59,27,1,582.59,0,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
17971,2010-06-09 14:04:00,2010-06-09 14:04:00,548,1,161.94,21,1,161.94,0,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
17972,2011-04-12 12:16:00,2011-04-12 12:16:00,242,1,136.04,30,1,136.04,0,2,2,1,221,Hibernating / Lost,1,Inactive / Churn Risk
17973,2011-10-19 10:34:00,2011-10-19 10:34:00,52,1,337.04,15,1,337.04,0,4,2,2,422,New / Promising,0,Active
17974,2010-10-28 20:03:00,2011-11-15 11:37:00,25,6,1858.06,279,5,309.6766666666667,382,4,4,4,444,Champions,0,Active
17975,2010-08-06 11:24:00,2011-11-24 13:27:00,15,24,7028.83,243,14,292.86791666666664,475,5,5,5,555,Champions,0,Active
17976,2010-12-02 13:49:00,2010-12-02 13:49:00,372,1,706.38,56,1,706.38,0,2,2,3,223,At Risk,1,Inactive / Churn Risk
17977,2010-11-04 14:26:00,2011-11-10 13:28:00,29,2,1565.6299999999999,94,2,782.8149999999999,370,4,3,4,434,Potential Loyalists,0,Active
17978,2009-12-08 13:27:00,2010-12-09 14:05:00,365,4,1461.76,62,4,365.44,366,2,4,4,244,Cannot Lose Them,1,Inactive / Churn Risk
